Time,Signal
0.0,0.08776745544742665
0.0004883050930221202,0.719611608644975
0.0009766101860442405,1.0175857181994272
0.0014649152790663607,1.2591150475106403
0.001953220372088481,1.7128854401364377
0.002441525465110601,1.7649985848983611
0.0029298305581327215,1.6245904580091877
0.003418135651154842,1.8803305719794279
0.003906440744176962,1.7470573468456487
0.004394745837199082,1.0963864961122534
0.004883050930221202,0.751318678887688
0.005371356023243323,0.6531919159514653
0.005859661116265443,0.427496264034649
0.006347966209287563,-0.259229995207395
0.006836271302309684,-0.7175081417405871
0.007324576395331804,-0.9489427157295968
0.007812881488353924,-1.0742955771456195
0.008301186581376045,-1.1518709341802975
0.008789491674398164,-1.1492493459784707
0.009277796767420285,-1.1961944765867571
0.009766101860442404,-0.9952854289283659
0.010254406953464525,-0.6497904526836094
0.010742712046486646,-0.3687929455268087
0.011231017139508765,-0.058887534628687344
0.011719322232530886,0.44865811547266576
0.012207627325553007,0.5673791976882846
0.012695932418575126,0.9004371542576545
0.013184237511597247,1.1823945509500484
0.013672542604619368,1.68963145619674
0.014160847697641487,1.7165439677504521
0.014649152790663608,1.6565057127404532
0.015137457883685727,1.6703430549633074
0.015625762976707848,1.1976818955220512
0.016114068069729967,0.8904846300091438
0.01660237316275209,0.8246161590398096
0.01709067825577421,0.4282357308541591
0.017578983348796328,0.16977060515163084
0.01806728844181845,-0.1313789064547689
0.01855559353484057,-0.577496154261248
0.01904389862786269,-0.7947420068163866
0.019532203720884808,-0.5543071189291383
0.02002050881390693,-0.6271415224907583
0.02050881390692905,-0.7883623835310011
0.02099711899995117,-0.5891452050222082
0.021485424092973292,-0.5703493812227689
0.02197372918599541,-0.2095386281751843
0.02246203427901753,0.1675277582818429
0.022950339372039653,0.5415542287515585
0.023438644465061772,0.6702878650151091
0.02392694955808389,0.9351201715441296
0.024415254651106014,1.1015673087114457
0.024903559744128133,0.9584735873338005
0.025391864837150252,1.228228510129447
0.025880169930172375,0.9536097990054504
0.026368475023194494,1.3295374658243415
0.026856780116216613,0.9588576275799
0.027345085209238736,0.7812771666850205
0.027833390302260855,0.8127994942243161
0.028321695395282974,0.6198464684407552
0.028810000488305093,-0.0075268534399765274
0.029298305581327216,-0.18467548313954182
0.029786610674349335,-0.38998055642301444
0.030274915767371454,-0.42525073751144066
0.030763220860393577,-0.23332875000480918
0.031251525953415696,-0.42481085447295613
0.031739831046437815,-0.2775723206271603
0.032228136139459934,-0.07387363528249764
0.03271644123248205,0.0659719380526243
0.03320474632550418,0.18188855863117065
0.0336930514185263,0.16353466806370437
0.03418135651154842,0.5544539431773731
0.03466966160457054,0.606933255184872
0.035157966697592656,0.5814581145560855
0.035646271790614775,0.6720415068317243
0.0361345768836369,1.1194950930224805
0.03662288197665902,0.8939577007690744
0.03711118706968114,0.9258304360504132
0.03759949216270326,0.8973058451604824
0.03808779725572538,0.8038581052074024
0.0385761023487475,0.5089896024646879
0.039064407441769616,0.47965504545020937
0.03955271253479174,0.03044392447014574
0.04004101762781386,-0.11855209731496719
0.04052932272083598,-0.14044162998474674
0.0410176278138581,0.16561512700139694
0.04150593290688022,-0.23747051464147717
0.04199423799990234,-0.14024927466714762
0.042482543092924464,-0.13276340581735607
0.042970848185946584,0.18770102712173256
0.0434591532789687,0.351542708786037
0.04394745837199082,0.45428040063255515
0.04443576346501294,0.4082918717616114
0.04492406855803506,0.5941583172594507
0.045412373651057186,0.6804361304853412
0.045900678744079305,0.8440772446718916
0.046388983837101425,0.9645094361291651
0.046877288930123544,0.6490643685097897
0.04736559402314566,0.5997922821056261
0.04785389911616778,0.6163255532070031
0.0483422042091899,0.6849804165697132
0.04883050930221203,0.5313666562625377
0.049318814395234147,0.3007904310151715
0.049807119488256266,0.28673833416644073
0.050295424581278385,-0.13786790564875787
0.050783729674300504,0.234665128324224
0.05127203476732262,0.17550515288784652
0.05176033986034475,-0.2740208471930239
0.05224864495336687,-0.020872130535701
0.05273695004638899,0.1790312046355908
0.05322525513941111,-0.04840608922415879
0.053713560232433226,0.09230428047115821
0.054201865325455345,0.4352843894076429
0.05469017041847747,0.5220650098412724
0.05517847551149959,0.9324343810926422
0.05566678060452171,0.704004685059148
0.05615508569754383,1.1718564496307606
0.05664339079056595,0.823920484192819
0.05713169588358807,1.1006663772088208
0.057620000976610186,1.0305608297443083
0.05810830606963231,0.8504700715227222
0.05859661116265443,0.3952598410786338
0.05908491625567655,0.2219871204474055
0.05957322134869867,0.4806878470259107
0.06006152644172079,0.22417256963799453
0.06054983153474291,-0.010099152307302156
0.061038136627765034,-0.3280589438842926
0.06152644172078715,-0.2805255421308763
0.06201474681380927,-0.40366686568473764
0.06250305190683139,-0.3018531653469139
0.06299135699985352,-0.36496773677178196
0.06347966209287563,-0.4337213189034868
0.06396796718589776,0.08133573503029165
0.06445627227891987,0.16193093770889053
0.064944577371942,0.6249830376638298
0.0654328824649641,0.5468348915081894
0.06592118755798623,0.8023332175535349
0.06640949265100836,1.1803556062835425
0.06689779774403047,1.5631905155268628
0.0673861028370526,1.672270853172317
0.06787440793007471,1.4782377814990943
0.06836271302309684,1.4484197306065605
0.06885101811611896,1.359205972178865
0.06933932320914107,0.87830008751606
0.0698276283021632,0.806342085960844
0.07031593339518531,0.3644422487884425
0.07080423848820744,0.2217334143304703
0.07129254358122955,0.05893820404206196
0.07178084867425168,-0.5412930200212533
0.0722691537672738,-0.44888704177368305
0.07275745886029591,-0.829044722033661
0.07324576395331804,-1.0078217979649415
0.07373406904634015,-0.9931614201697869
0.07422237413936228,-0.7090880078509904
0.07471067923238439,-0.818659741486784
0.07519898432540652,-0.3178074628716496
0.07568728941842864,-0.22422394329333573
0.07617559451145076,0.07513208091633646
0.07666389960447288,0.4233744605721781
0.077152204697495,1.0121819140716215
0.07764050979051712,1.3060409433919051
0.07812881488353923,1.6745766823754853
0.07861711997656136,1.8963434374062091
0.07910542506958348,1.8651119301592676
0.0795937301626056,1.5741309728035922
0.08008203525562772,1.7296181941367774
0.08057034034864984,1.3152390401489509
0.08105864544167196,1.3514014900859965
0.08154695053469409,0.6467940040103787
0.0820352556277162,0.2767102437492844
0.08252356072073833,0.3201390394913316
0.08301186581376044,-0.10878690722792156
0.08350017090678256,-0.7609463341316729
0.08398847599980468,-0.8168679610135899
0.0844767810928268,-0.7686060724743369
0.08496508618584893,-0.8142992453194594
0.08545339127887104,-0.9323923127717775
0.08594169637189317,-0.9082095041624346
0.08643000146491528,-0.7265765923877234
0.0869183065579374,-0.349227328894356
0.08740661165095952,-0.15016210941952046
0.08789491674398164,0.34265350577849907
0.08838322183700377,0.6503306968719665
0.08887152693002588,1.0102832350589548
0.08935983202304801,1.5725360730951394
0.08984813711607012,1.5254957275808398
0.09033644220909225,1.7105519515925194
0.09082474730211437,1.923963656606094
0.09131305239513648,1.6831627910308642
0.09180135748815861,1.7515205720271692
0.09228966258118072,1.1584731413285079
0.09277796767420285,0.7613384820890038
0.09326627276722496,0.7584192179726963
0.09375457786024709,0.3956885039442942
0.09424288295326921,-0.16172449653388354
0.09473118804629133,-0.2522761845076357
0.09521949313931345,-0.5810486827125523
0.09570779823233556,-0.8219207595498521
0.09619610332535769,-0.9518768640585291
0.0966844084183798,-0.8398664463467216
0.09717271351140193,-0.5724010902861787
0.09766101860442405,-0.5183369478325499
0.09814932369744617,-0.15325346878559698
0.09863762879046829,-0.16408232375898066
0.0991259338834904,0.44054199742281275
0.09961423897651253,0.6253802625642763
0.10010254406953466,1.1392567958273438
0.10059084916255677,1.2783262373856774
0.1010791542555789,1.6088485100251124
0.10156745934860101,1.628553217282785
0.10205576444162313,1.7228241211186632
0.10254406953464525,1.5551839437187804
0.10303237462766737,1.407785322296411
0.1035206797206895,1.107322584030768
0.10400898481371161,0.9419777088704796
0.10449728990673374,0.6106314272987052
0.10498559499975585,0.429724977583842
0.10547390009277798,0.24608620722164057
0.10596220518580009,-0.2979175432472417
0.10645051027882221,-0.6457080990561576
0.10693881537184434,-0.8337119750640961
0.10742712046486645,-0.8265560657012126
0.10791542555788858,-0.5746218314721572
0.10840373065091069,-0.5769815789058717
0.10889203574393282,-0.7777685957322874
0.10938034083695494,-0.2555294604787921
0.10986864592997705,-0.014548209392000327
0.11035695102299918,0.09607382039328555
0.11084525611602129,0.7086429937751109
0.11133356120904342,0.9336020011319592
0.11182186630206553,0.8723779276571191
0.11231017139508766,1.167435000431566
0.11279847648810978,1.3313516252074893
0.1132867815811319,1.3270088906928557
0.11377508667415402,1.6172558309641047
0.11426339176717613,1.3887660671139055
0.11475169686019826,1.383863919546077
0.11524000195322037,0.9223695589485514
0.1157283070462425,0.8063395970009417
0.11621661213926462,0.5256338256510993
0.11670491723228674,-0.07121385975164565
0.11719322232530886,0.0779365669572937
0.11768152741833098,-0.2907498022480478
0.1181698325113531,-0.6478796695739107
0.11865813760437521,-0.32808466969419803
0.11914644269739734,-0.4651598481903403
0.11963474779041947,-0.5325646667785338
0.12012305288344158,-0.2433933738139761
0.1206113579764637,-0.2666596080450094
0.12109966306948582,0.07298907848911224
0.12158796816250794,0.09465085500504772
0.12207627325553007,0.5065370396994654
0.12256457834855218,0.7286009144969838
0.1230528834415743,0.8165248265718676
0.12354118853459642,0.8978019925851294
0.12402949362761855,1.2366582174635912
0.12451779872064066,0.9165681632867974
0.12500610381366278,1.2074080317386218
0.1254944089066849,1.0305606245371794
0.12598271399970704,0.7499911628333258
0.12647101909272915,0.8925857500504829
0.12695932418575126,0.43819462726041947
0.12744762927877337,0.5417970952665121
0.1279359343717955,0.09309960897699013
0.12842423946481762,-0.034785247282565684
0.12891254455783974,-0.11983370453676823
0.12940084965086188,-0.10753617193902573
0.129889154743884,0.029936287394031508
0.1303774598369061,-0.03633695933234367
0.1308657649299282,-0.22294549617980766
0.13135407002295035,-0.12341639551119929
0.13184237511597247,-0.026502932975632713
0.13233068020899458,0.38547559624294486
0.13281898530201672,0.2153793563898971
0.13330729039503883,0.6680539239545601
0.13379559548806094,0.6801266181694826
0.13428390058108305,0.6424640993040901
0.1347722056741052,0.48394114218261275
0.1352605107671273,0.8630532373173165
0.13574881586014942,0.5821980877680668
0.13623712095317156,0.394149132160735
0.13672542604619367,0.443101756159105
0.13721373113921578,0.30832339608713977
0.13770203623223792,0.41902061993065054
0.13819034132526004,0.33470628857459983
0.13867864641828215,-0.1271659049787466
0.13916695151130426,0.12667736347730757
0.1396552566043264,0.18917097248213352
0.1401435616973485,-0.20776262274227458
0.14063186679037062,-0.04310943112937923
0.14112017188339276,0.024657608022049415
0.14160847697641488,0.5003535276511114
0.142096782069437,0.5380180194537507
0.1425850871624591,0.6285029696482801
0.14307339225548124,0.709828783518392
0.14356169734850335,0.6644241062321676
0.14405000244152547,0.7793467177970478
0.1445383075345476,0.876577025617722
0.14502661262756972,0.703401569805742
0.14551491772059183,0.6719462143409235
0.14600322281361394,0.6596075117979893
0.14649152790663608,0.6990068187662979
0.1469798329996582,0.3835665297034687
0.1474681380926803,0.02288612412255564
0.14795644318570245,-0.13015938409497765
0.14844474827872456,-0.13877415450043123
0.14893305337174667,-0.1145504244824892
0.14942135846476878,-0.38234562498847235
0.14990966355779092,-0.38837312348144337
0.15039796865081304,-0.5021786603025966
0.15088627374383515,-0.6162584361922944
0.1513745788368573,-0.45532272602777557
0.1518628839298794,-0.30586043980886246
0.1523511890229015,-0.17805533695756845
0.15283949411592362,0.11246794733720719
0.15332779920894576,0.6152453305940788
0.15381610430196788,0.85176271429104
0.15430440939499,1.0288877669187557
0.15479271448801213,1.108030308123411
0.15528101958103424,1.2164023825625025
0.15576932467405635,1.3533649285477887
0.15625762976707847,1.3956604398170365
0.1567459348601006,1.0413731594584354
0.15723423995312272,1.0414344919103942
0.15772254504614483,0.8323705908918857
0.15821085013916697,0.30628339084948497
0.15869915523218908,0.391891977491623
0.1591874603252112,-0.26888022987500293
0.15967576541823333,-0.5039868184567944
0.16016407051125545,-0.6416652864913381
0.16065237560427756,-0.7035501566063695
0.16114068069729967,-0.864596896560178
0.1616289857903218,-0.6704600243766953
0.16211729088334392,-0.5222621741741515
0.16260559597636604,-0.7670195340974003
0.16309390106938818,-0.42010864014986987
0.1635822061624103,-0.23555188876921096
0.1640705112554324,0.23260601197060043
0.1645588163484545,0.469484673803718
0.16504712144147665,0.6853790149198498
0.16553542653449876,0.8492168243333014
0.16602373162752088,1.2635954571012467
0.16651203672054302,1.491298244476314
0.16700034181356513,1.3557203853889312
0.16748864690658724,1.3305629852309937
0.16797695199960935,1.3330978311146444
0.1684652570926315,0.9102088638826938
0.1689535621856536,0.7640359147336966
0.16944186727867572,0.5722600002526943
0.16993017237169786,-0.042371083026923176
0.17041847746471997,-0.23882870071924636
0.17090678255774208,-0.7311510609412767
0.1713950876507642,-0.5645398622603109
0.17188339274378633,-1.1184679025758035
0.17237169783680845,-1.2640874703579406
0.17286000292983056,-0.881103530330622
0.1733483080228527,-0.8259155389091384
0.1738366131158748,-0.6656687427864492
0.17432491820889692,-0.8121238573878492
0.17481322330191904,-0.45029747810428516
0.17530152839494118,-0.11141376578194156
0.1757898334879633,0.2358995289705961
0.1762781385809854,0.9923763096886038
0.17676644367400754,1.3365802749611302
0.17725474876702965,1.5922977747137645
0.17774305386005176,1.3258439871765775
0.1782313589530739,1.83572649042627
0.17871966404609602,1.5635130929127763
0.17920796913911813,1.4319288896260625
0.17969627423214024,1.0994080135187336
0.18018457932516238,0.8539561073381174
0.1806728844181845,0.7377916588914197
0.1811611895112066,0.35675548104327715
0.18164949460422875,0.03003475423394488
0.18213779969725086,-0.6893426450370078
0.18262610479027297,-1.0241907292458663
0.18311440988329508,-1.1205835455597204
0.18360271497631722,-0.9897482233327413
0.18409102006933933,-1.343985744593446
0.18457932516236145,-1.2245576232287287
0.1850676302553836,-1.0400429839315672
0.1855559353484057,-1.0289908165530415
0.1860442404414278,-0.4661055571229141
0.18653254553444992,-0.20226742095388658
0.18702085062747206,0.26891811085322004
0.18750915572049418,0.7210240039790516
0.1879974608135163,0.7184966039493068
0.18848576590653843,1.084101585504978
0.18897407099956054,1.267088649126592
0.18946237609258265,1.429488042381715
0.18995068118560476,1.6024439804792745
0.1904389862786269,1.7577572838773698
0.19092729137164902,1.4378875678475866
